Block_ID,Borough,Month_Year,count_illegal_dumping,count_rat_sighting,Month_Start,lag_1_rat,lag_1_dumping,lag_2_rat,lag_6_rat,lag_3_avg_rat,lag_12_avg_rat,dumping_rat_interaction,month,year,next_month_rat_count
40.8155_-73.942,MANHATTAN,2023-12,1,0,2023-12-01,1.0,0.0,1.0,0.0,1.0,0.875,0.0,12,2023,1.0
40.8155_-73.942,MANHATTAN,2024-02,0,1,2024-02-01,0.0,1.0,1.0,0.0,0.6666666666666666,0.625,0.0,2,2024,1.0
40.8155_-73.942,MANHATTAN,2024-08,0,1,2024-08-01,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,8,2024,1.0
40.8155_-73.9421,MANHATTAN,2023-10,1,0,2023-10-01,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,10,2023,1.0
40.8155_-73.9421,MANHATTAN,2024-05,0,1,2024-05-01,0.0,1.0,0.0,0.0,0.5,0.6,0.0,5,2024,1.0
40.8155_-73.9422,MANHATTAN,2023-04,0,1,2023-04-01,0.0,0.0,0.0,0.0,0.5,0.6,0.0,4,2023,1.0
40.8155_-73.9422,MANHATTAN,2023-12,0,1,2023-12-01,1.0,0.0,0.0,0.0,1.0,0.7,0.0,12,2023,1.0
40.8155_-73.9422,MANHATTAN,2024-08,0,1,2024-08-01,1.0,0.0,1.0,0.0,1.0,0.8,0.0,8,2024,1.0
40.8155_-73.9422,MANHATTAN,2025-04,0,1,2025-04-01,1.0,0.0,1.0,0.0,1.0,0.8,0.0,4,2025,1.0
40.8155_-73.9422,MANHATTAN,2025-05,0,1,2025-05-01,1.0,0.0,1.0,0.0,1.0,0.8,0.0,5,2025,1.0
40.8155_-73.9436,MANHATTAN,2025-08,0,1,2025-08-01,0.0,0.0,0.0,0.0,1.0,0.875,0.0,8,2025,0.0
40.8155_-73.944,MANHATTAN,2022-04,0,2,2022-04-01,0.0,0.0,0.0,0.0,1.0,0.875,0.0,4,2022,1.0
40.8155_-73.9442,MANHATTAN,2022-10,0,1,2022-10-01,0.0,0.0,0.0,0.0,2.0,1.1428571428571428,0.0,10,2022,1.0
40.8155_-73.9442,MANHATTAN,2024-04,0,1,2024-04-01,1.0,0.0,0.0,0.0,1.5,1.125,0.0,4,2024,1.0
40.8155_-73.9442,MANHATTAN,2024-07,0,1,2024-07-01,1.0,0.0,1.0,0.0,1.0,1.125,0.0,7,2024,0.0
40.8155_-73.9543,MANHATTAN,2023-10,1,0,2023-10-01,0.0,0.0,0.0,0.0,1.0,1.1666666666666667,0.0,10,2023,0.0
40.8155_-73.9585,MANHATTAN,2024-05,0,1,2024-05-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2024,0.0
40.8156_-73.8869,BRONX,2022-02,0,2,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2,2022,1.0
40.8156_-73.8869,BRONX,2022-07,0,1,2022-07-01,2.0,0.0,0.0,0.0,2.0,1.0,0.0,7,2022,1.0
40.8156_-73.8869,BRONX,2022-10,0,1,2022-10-01,1.0,0.0,2.0,0.0,1.5,1.0,0.0,10,2022,1.0
40.8156_-73.8869,BRONX,2023-01,0,1,2023-01-01,1.0,0.0,1.0,0.0,1.3333333333333333,1.0,0.0,1,2023,1.0
40.8156_-73.8869,BRONX,2023-02,0,1,2023-02-01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2,2023,1.0
40.8156_-73.9004,BRONX,2022-02,0,1,2022-02-01,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2,2022,1.0
40.8156_-73.9028,BRONX,2025-05,0,1,2025-05-01,0.0,0.0,0.0,0.0,1.0,1.1666666666666667,0.0,5,2025,0.0
40.8156_-73.9384,MANHATTAN,2022-11,1,1,2022-11-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,2022,1.0
40.8156_-73.9384,MANHATTAN,2024-07,0,1,2024-07-01,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,2024,1.0
40.8156_-73.9384,MANHATTAN,2024-08,0,1,2024-08-01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,8,2024,1.0
40.8156_-73.9384,MANHATTAN,2025-05,0,1,2025-05-01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5,2025,1.0
40.8156_-73.9398,MANHATTAN,2024-08,0,1,2024-08-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8,2024,0.0
40.8156_-73.9398,MANHATTAN,2024-12,2,0,2024-12-01,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12,2024,1.0
40.8156_-73.9404,MANHATTAN,2022-07,0,1,2022-07-01,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,7,2022,0.0
40.8156_-73.9404,MANHATTAN,2023-08,1,0,2023-08-01,1.0,0.0,0.0,0.0,0.5,0.8571428571428571,0.0,8,2023,0.0
40.8156_-73.9405,MANHATTAN,2022-09,0,1,2022-09-01,0.0,0.0,0.0,0.0,0.5,0.75,0.0,9,2022,1.0
40.8156_-73.9405,MANHATTAN,2023-08,0,1,2023-08-01,1.0,0.0,0.0,0.0,0.5,0.7777777777777778,0.0,8,2023,1.0
40.8156_-73.9405,MANHATTAN,2024-08,0,1,2024-08-01,1.0,0.0,1.0,0.0,1.0,0.7777777777777778,0.0,8,2024,1.0
40.8156_-73.9405,MANHATTAN,2024-09,0,1,2024-09-01,1.0,0.0,1.0,0.0,1.0,0.7777777777777778,0.0,9,2024,1.0
40.8156_-73.9405,MANHATTAN,2024-10,0,1,2024-10-01,1.0,0.0,1.0,0.0,1.0,0.7777777777777778,0.0,10,2024,1.0
40.8156_-73.9405,MANHATTAN,2025-01,0,1,2025-01-01,1.0,0.0,1.0,0.0,1.0,0.7777777777777778,0.0,1,2025,4.0
40.8156_-73.9405,MANHATTAN,2025-03,0,4,2025-03-01,1.0,0.0,1.0,1.0,1.0,0.8,0.0,3,2025,2.0
40.8156_-73.9405,MANHATTAN,2025-04,0,2,2025-04-01,4.0,0.0,1.0,1.0,2.0,1.1,0.0,4,2025,1.0
40.8156_-73.9423,MANHATTAN,2023-08,1,0,2023-08-01,0.0,0.0,0.0,0.0,3.0,1.3,0.0,8,2023,2.0
40.8156_-73.9423,MANHATTAN,2024-05,0,2,2024-05-01,0.0,1.0,0.0,0.0,1.0,1.2,0.0,5,2024,1.0
40.8156_-73.9423,MANHATTAN,2024-07,0,1,2024-07-01,2.0,0.0,0.0,0.0,1.0,1.4,0.0,7,2024,1.0
40.8156_-73.9423,MANHATTAN,2024-08,0,1,2024-08-01,1.0,0.0,2.0,0.0,1.0,1.3636363636363635,0.0,8,2024,1.0
40.8156_-73.9423,MANHATTAN,2024-10,0,1,2024-10-01,1.0,0.0,1.0,0.0,1.3333333333333333,1.3636363636363635,0.0,10,2024,1.0
40.8156_-73.9423,MANHATTAN,2024-11,0,1,2024-11-01,1.0,0.0,1.0,0.0,1.0,1.3636363636363635,0.0,11,2024,2.0
40.8156_-73.9435,MANHATTAN,2022-06,0,3,2022-06-01,0.0,0.0,0.0,0.0,1.0,1.4,0.0,6,2022,1.0
40.8156_-73.9435,MANHATTAN,2023-05,0,1,2023-05-01,3.0,0.0,0.0,0.0,2.0,1.6,0.0,5,2023,2.0
40.8156_-73.9435,MANHATTAN,2024-10,0,2,2024-10-01,1.0,0.0,3.0,0.0,2.0,1.6,0.0,10,2024,0.0
40.8156_-73.9443,MANHATTAN,2025-01,0,1,2025-01-01,0.0,0.0,0.0,0.0,1.5,1.3333333333333333,0.0,1,2025,0.0
40.8156_-73.9443,MANHATTAN,2025-03,1,0,2025-03-01,1.0,0.0,0.0,0.0,1.5,1.3,0.0,3,2025,0.0
40.8156_-73.9443,MANHATTAN,2025-08,1,0,2025-08-01,0.0,1.0,1.0,0.0,0.5,1.3,0.0,8,2025,0.0
40.8156_-73.9443,MANHATTAN,2025-09,1,0,2025-09-01,0.0,1.0,0.0,0.0,0.3333333333333333,1.1,0.0,9,2025,0.0
40.8156_-73.9443,MANHATTAN,2025-12,1,0,2025-12-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12,2025,0.0
40.8156_-73.9472,MANHATTAN,2022-02,0,1,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.875,0.0,2,2022,3.0
40.8156_-73.9472,MANHATTAN,2023-02,0,3,2023-02-01,1.0,0.0,0.0,0.0,1.0,0.625,0.0,2,2023,1.0
40.8156_-73.9472,MANHATTAN,2024-02,0,1,2024-02-01,3.0,0.0,1.0,0.0,2.0,0.875,0.0,2,2024,3.0
40.8156_-73.9472,MANHATTAN,2024-05,0,3,2024-05-01,1.0,0.0,3.0,0.0,1.6666666666666667,0.75,0.0,5,2024,1.0
40.8156_-73.9472,MANHATTAN,2025-10,0,1,2025-10-01,3.0,0.0,1.0,0.0,2.3333333333333335,1.0,0.0,10,2025,1.0
40.8156_-73.9543,MANHATTAN,2022-04,1,0,2022-04-01,0.0,0.0,0.0,0.0,2.0,1.125,0.0,4,2022,0.0
40.8156_-73.9543,MANHATTAN,2022-10,1,0,2022-10-01,0.0,1.0,0.0,0.0,0.5,1.125,0.0,10,2022,0.0
40.8156_-73.9543,MANHATTAN,2024-08,1,0,2024-08-01,0.0,1.0,0.0,0.0,0.0,1.125,0.0,8,2024,1.0
40.8156_-73.957,MANHATTAN,2025-04,0,2,2025-04-01,0.0,0.0,0.0,0.0,0.0,1.125,0.0,4,2025,1.0
40.8157_-73.845,BRONX,2022-07,2,0,2022-07-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,2022,1.0
40.8157_-73.8839,BRONX,2024-02,1,0,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2024,0.0
40.8157_-73.8887,BRONX,2022-03,0,1,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2022,1.0
40.8157_-73.8887,BRONX,2024-04,0,1,2024-04-01,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,4,2024,1.0
40.8157_-73.8887,BRONX,2025-09,0,1,2025-09-01,1.0,0.0,1.0,0.0,1.0,0.5,0.0,9,2025,1.0
40.8157_-73.8887,BRONX,2025-10,0,1,2025-10-01,1.0,0.0,1.0,0.0,1.0,0.6,0.0,10,2025,1.0
40.8157_-73.9004,BRONX,2022-03,0,1,2022-03-01,0.0,0.0,0.0,0.0,1.0,0.8,0.0,3,2022,1.0
40.8157_-73.9004,BRONX,2023-04,0,1,2023-04-01,1.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,4,2023,3.0
40.8157_-73.9004,BRONX,2024-02,0,3,2024-02-01,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,2,2024,1.0
40.8157_-73.9004,BRONX,2024-05,0,1,2024-05-01,3.0,0.0,1.0,0.0,1.6666666666666667,1.125,0.0,5,2024,1.0
40.8157_-73.9004,BRONX,2024-09,0,1,2024-09-01,1.0,0.0,3.0,0.0,1.6666666666666667,1.1111111111111112,0.0,9,2024,1.0
40.8157_-73.9028,BRONX,2024-06,0,1,2024-06-01,0.0,0.0,0.0,0.0,1.0,1.2222222222222223,0.0,6,2024,3.0
40.8157_-73.9072,BRONX,2024-12,0,1,2024-12-01,0.0,0.0,0.0,0.0,1.0,1.2857142857142858,0.0,12,2024,1.0
40.8157_-73.9168,BRONX,2022-08,0,1,2022-08-01,0.0,0.0,0.0,0.0,1.0,1.2857142857142858,0.0,8,2022,0.0
40.8157_-73.9168,BRONX,2022-09,1,0,2022-09-01,1.0,0.0,0.0,0.0,1.0,1.25,0.0,9,2022,1.0
40.8157_-73.9168,BRONX,2023-01,0,1,2023-01-01,0.0,1.0,1.0,0.0,0.5,1.125,0.0,1,2023,3.0
40.8157_-73.9168,BRONX,2023-10,0,3,2023-10-01,1.0,0.0,0.0,0.0,0.6666666666666666,1.125,0.0,10,2023,1.0
40.8157_-73.9169,BRONX,2022-07,1,0,2022-07-01,0.0,0.0,0.0,0.0,2.0,1.1428571428571428,0.0,7,2022,0.0
40.8157_-73.9169,BRONX,2023-09,1,0,2023-09-01,0.0,1.0,0.0,0.0,1.5,1.0,0.0,9,2023,0.0
40.8157_-73.9169,BRONX,2023-11,1,0,2023-11-01,0.0,1.0,0.0,0.0,0.0,0.875,0.0,11,2023,0.0
40.8157_-73.9169,BRONX,2024-07,2,0,2024-07-01,0.0,1.0,0.0,0.0,0.0,0.75,0.0,7,2024,0.0
40.8157_-73.9169,BRONX,2024-08,1,0,2024-08-01,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,8,2024,0.0
40.8157_-73.9238,BRONX,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,5,2022,0.0
40.8157_-73.9249,BRONX,2022-09,1,0,2022-09-01,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,9,2022,1.0
40.8157_-73.9249,BRONX,2022-11,0,1,2022-11-01,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,11,2022,0.0
40.8157_-73.9249,BRONX,2023-07,1,0,2023-07-01,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,7,2023,0.0
40.8157_-73.9406,MANHATTAN,2023-09,0,2,2023-09-01,0.0,0.0,0.0,0.0,0.5,0.4,0.0,9,2023,1.0
40.8157_-73.9406,MANHATTAN,2024-01,0,1,2024-01-01,2.0,0.0,0.0,0.0,1.0,0.8,0.0,1,2024,1.0
40.8157_-73.9406,MANHATTAN,2024-08,0,1,2024-08-01,1.0,0.0,2.0,0.0,1.5,0.8333333333333334,0.0,8,2024,1.0
40.8157_-73.9445,MANHATTAN,2023-10,1,0,2023-10-01,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,10,2023,0.0
40.8157_-73.9583,MANHATTAN,2023-01,1,0,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1,2023,0.0
40.8157_-73.9601,MANHATTAN,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.8,0.0,5,2022,1.0
40.8157_-73.9601,MANHATTAN,2022-12,0,1,2022-12-01,1.0,0.0,0.0,0.0,0.5,0.6,0.0,12,2022,1.0
40.8158_-73.8859,BRONX,2024-06,0,2,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,6,2024,1.0
40.8158_-73.8859,BRONX,2024-08,0,1,2024-08-01,2.0,0.0,0.0,0.0,2.0,1.0,0.0,8,2024,0.0
40.8158_-73.8871,BRONX,2023-01,0,1,2023-01-01,0.0,0.0,0.0,0.0,1.5,1.0,0.0,1,2023,3.0
40.8158_-73.8871,BRONX,2023-03,0,3,2023-03-01,1.0,0.0,0.0,0.0,1.0,1.2,0.0,3,2023,1.0
40.8158_-73.8871,BRONX,2023-04,0,1,2023-04-01,3.0,0.0,1.0,0.0,2.0,1.5,0.0,4,2023,1.0
40.8158_-73.8933,BRONX,2024-06,1,0,2024-06-01,0.0,0.0,0.0,0.0,1.0,1.6,0.0,6,2024,0.0
40.8158_-73.9004,BRONX,2022-06,0,1,2022-06-01,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,6,2022,1.0
40.8158_-73.9179,BRONX,2024-12,1,0,2024-12-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,12,2024,0.0
40.8158_-73.9408,MANHATTAN,2022-03,0,1,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3,2022,1.0
40.8158_-73.9408,MANHATTAN,2022-04,0,1,2022-04-01,1.0,0.0,0.0,0.0,1.0,0.5,0.0,4,2022,1.0
40.8158_-73.9408,MANHATTAN,2022-06,0,1,2022-06-01,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,6,2022,1.0
40.8158_-73.9408,MANHATTAN,2022-07,0,1,2022-07-01,1.0,0.0,1.0,0.0,1.0,0.75,0.0,7,2022,1.0
40.8158_-73.9408,MANHATTAN,2022-08,0,1,2022-08-01,1.0,0.0,1.0,0.0,1.0,0.8,0.0,8,2022,1.0
40.8158_-73.9408,MANHATTAN,2022-11,0,1,2022-11-01,1.0,0.0,1.0,0.0,1.0,0.8333333333333334,0.0,11,2022,0.0
40.8158_-73.9408,MANHATTAN,2023-02,1,0,2023-02-01,1.0,0.0,1.0,1.0,1.0,0.8571428571428571,0.0,2,2023,1.0
40.8158_-73.9408,MANHATTAN,2023-04,0,1,2023-04-01,0.0,1.0,1.0,1.0,0.6666666666666666,0.8571428571428571,0.0,4,2023,1.0
40.8158_-73.9408,MANHATTAN,2023-05,0,1,2023-05-01,1.0,0.0,0.0,1.0,0.6666666666666666,0.875,0.0,5,2023,2.0
40.8158_-73.9408,MANHATTAN,2023-07,0,2,2023-07-01,1.0,0.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.0,7,2023,3.0
40.8158_-73.9408,MANHATTAN,2023-08,0,3,2023-08-01,2.0,0.0,1.0,1.0,1.3333333333333333,1.0,0.0,8,2023,1.0
40.8158_-73.9408,MANHATTAN,2024-07,0,1,2024-07-01,3.0,0.0,2.0,1.0,2.0,1.1818181818181819,0.0,7,2024,1.0
40.8158_-73.9408,MANHATTAN,2025-04,0,1,2025-04-01,1.0,0.0,3.0,0.0,2.0,1.1666666666666667,0.0,4,2025,1.0
40.8158_-73.9408,MANHATTAN,2025-09,0,1,2025-09-01,1.0,0.0,1.0,1.0,1.6666666666666667,1.1666666666666667,0.0,9,2025,0.0
40.8158_-73.9448,MANHATTAN,2024-09,0,1,2024-09-01,0.0,0.0,0.0,0.0,1.0,1.2,0.0,9,2024,2.0
40.8158_-73.9448,MANHATTAN,2025-03,0,2,2025-03-01,1.0,0.0,0.0,0.0,1.0,1.2,0.0,3,2025,1.0
40.8158_-73.947,MANHATTAN,2022-09,0,1,2022-09-01,0.0,0.0,0.0,0.0,1.5,1.4444444444444444,0.0,9,2022,1.0
40.8158_-73.9545,MANHATTAN,2022-01,0,1,2022-01-01,0.0,0.0,0.0,0.0,1.0,1.5,0.0,1,2022,2.0
40.8158_-73.9545,MANHATTAN,2023-08,0,2,2023-08-01,1.0,0.0,0.0,0.0,1.0,1.375,0.0,8,2023,1.0
40.8158_-73.9571,MANHATTAN,2022-01,0,1,2022-01-01,0.0,0.0,0.0,0.0,2.0,1.3333333333333333,0.0,1,2022,1.0
40.8159_-73.8547,BRONX,2024-07,2,0,2024-07-01,0.0,0.0,0.0,0.0,0.0,1.4,0.0,7,2024,0.0
40.8159_-73.8547,BRONX,2025-03,1,0,2025-03-01,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3,2025,0.0
40.8159_-73.8859,BRONX,2022-06,0,1,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.8,0.0,6,2022,1.0
40.8159_-73.8868,BRONX,2022-05,1,0,2022-05-01,0.0,0.0,0.0,0.0,1.0,0.5,0.0,5,2022,1.0
40.8159_-73.8868,BRONX,2023-01,0,1,2023-01-01,0.0,1.0,0.0,0.0,0.5,0.4,0.0,1,2023,0.0
40.8159_-73.8868,BRONX,2025-02,1,0,2025-02-01,1.0,0.0,0.0,0.0,0.5,0.5,0.0,2,2025,0.0
40.8159_-73.8868,BRONX,2025-04,1,0,2025-04-01,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,4,2025,1.0
40.8159_-73.8872,BRONX,2022-11,2,0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,11,2022,0.0
40.8159_-73.8917,BRONX,2024-06,1,0,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,6,2024,0.0
40.8159_-73.9029,BRONX,2022-05,0,1,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,5,2022,2.0
40.8159_-73.9029,BRONX,2024-09,0,2,2024-09-01,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,9,2024,1.0
40.8159_-73.9029,BRONX,2025-02,0,1,2025-02-01,2.0,0.0,1.0,0.0,1.5,0.5,0.0,2,2025,1.0
40.8159_-73.9029,BRONX,2025-06,0,1,2025-06-01,1.0,0.0,2.0,0.0,1.3333333333333333,0.625,0.0,6,2025,1.0
40.8159_-73.9164,BRONX,2022-07,0,1,2022-07-01,0.0,0.0,0.0,0.0,0.0,1.25,0.0,7,2022,2.0
40.8159_-73.9164,BRONX,2022-08,0,2,2022-08-01,1.0,0.0,0.0,0.0,1.0,1.2,0.0,8,2022,1.0
40.8159_-73.9164,BRONX,2023-08,0,1,2023-08-01,2.0,0.0,1.0,0.0,1.5,1.3333333333333333,0.0,8,2023,0.0
40.8159_-73.9164,BRONX,2024-08,1,0,2024-08-01,1.0,0.0,2.0,0.0,1.3333333333333333,1.3333333333333333,0.0,8,2024,1.0
40.8159_-73.9164,BRONX,2025-01,0,1,2025-01-01,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,2025,1.0
40.8159_-73.9164,BRONX,2025-02,0,1,2025-02-01,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,2,2025,1.0
40.8159_-73.9164,BRONX,2025-08,0,1,2025-08-01,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,8,2025,0.0
40.8159_-73.9172,BRONX,2024-08,1,0,2024-08-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8,2024,0.0
40.8159_-73.9304,BRONX,2022-10,1,0,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.875,0.0,10,2022,0.0
40.8159_-73.9409,MANHATTAN,2023-06,0,1,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,6,2023,0.0
40.8159_-73.9409,MANHATTAN,2024-02,2,0,2024-02-01,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,2,2024,0.0
40.8159_-73.9411,MANHATTAN,2022-02,0,3,2022-02-01,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,2022,1.0
40.8159_-73.9411,MANHATTAN,2022-09,0,1,2022-09-01,3.0,0.0,0.0,0.0,1.5,0.8333333333333334,0.0,9,2022,4.0
40.8159_-73.9411,MANHATTAN,2023-04,0,4,2023-04-01,1.0,0.0,3.0,0.0,2.0,0.8333333333333334,0.0,4,2023,0.0
40.8159_-73.9411,MANHATTAN,2023-05,1,0,2023-05-01,4.0,0.0,1.0,0.0,2.6666666666666665,1.2857142857142858,0.0,5,2023,2.0
40.8159_-73.9411,MANHATTAN,2023-10,0,2,2023-10-01,0.0,1.0,4.0,0.0,1.6666666666666667,1.2857142857142858,0.0,10,2023,1.0
40.8159_-73.9451,MANHATTAN,2022-04,0,1,2022-04-01,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,4,2022,0.0
40.8159_-73.9451,MANHATTAN,2022-07,1,0,2022-07-01,1.0,0.0,0.0,0.0,1.0,1.5,0.0,7,2022,0.0
40.8159_-73.9451,MANHATTAN,2023-11,1,0,2023-11-01,0.0,1.0,1.0,0.0,0.5,1.375,0.0,11,2023,1.0
40.8159_-73.9452,MANHATTAN,2022-04,1,0,2022-04-01,0.0,0.0,0.0,0.0,0.0,1.375,0.0,4,2022,0.0
40.8159_-73.9452,MANHATTAN,2022-05,1,0,2022-05-01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,2022,0.0
40.8159_-73.9544,MANHATTAN,2022-04,0,1,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,4,2022,1.0
40.8159_-73.9544,MANHATTAN,2022-07,0,1,2022-07-01,1.0,0.0,0.0,0.0,0.5,0.5714285714285714,0.0,7,2022,1.0
40.8159_-73.9544,MANHATTAN,2022-09,0,1,2022-09-01,1.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.0,9,2022,1.0
40.8159_-73.9544,MANHATTAN,2022-11,0,1,2022-11-01,1.0,0.0,1.0,0.0,1.0,0.5,0.0,11,2022,1.0
40.8159_-73.9544,MANHATTAN,2024-03,0,1,2024-03-01,1.0,0.0,1.0,0.0,1.0,0.5555555555555556,0.0,3,2024,1.0
40.8159_-73.9544,MANHATTAN,2024-06,0,1,2024-06-01,1.0,0.0,1.0,0.0,1.0,0.6,0.0,6,2024,1.0
40.815_-73.8265,BRONX,2022-12,0,1,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.75,0.0,12,2022,1.0
40.815_-73.8863,BRONX,2023-07,1,0,2023-07-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,2023,0.0
40.815_-73.8863,BRONX,2024-11,1,0,2024-11-01,0.0,1.0,0.0,0.0,0.0,0.8,0.0,11,2024,0.0
40.815_-73.8863,BRONX,2025-03,4,0,2025-03-01,0.0,1.0,0.0,0.0,0.0,0.6,0.0,3,2025,0.0
40.815_-73.8863,BRONX,2025-05,1,0,2025-05-01,0.0,4.0,0.0,0.0,0.0,0.4,0.0,5,2025,1.0
40.815_-73.8863,BRONX,2025-06,0,1,2025-06-01,0.0,1.0,0.0,0.0,0.0,0.2,0.0,6,2025,2.0
40.815_-73.9065,BRONX,2025-03,0,1,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3,2025,1.0
40.815_-73.9196,BRONX,2022-08,0,1,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8,2022,0.0
40.815_-73.9402,MANHATTAN,2022-07,1,0,2022-07-01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,2022,0.0
40.815_-73.9408,MANHATTAN,2023-03,0,1,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3,2023,0.0
40.815_-73.9408,MANHATTAN,2024-08,1,0,2024-08-01,1.0,0.0,0.0,0.0,0.5,0.75,0.0,8,2024,0.0
40.815_-73.9409,MANHATTAN,2025-03,1,0,2025-03-01,0.0,0.0,0.0,0.0,0.5,0.5,0.0,3,2025,0.0
40.815_-73.945,MANHATTAN,2022-09,0,1,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9,2022,0.0
40.815_-73.9451,MANHATTAN,2024-09,2,0,2024-09-01,0.0,0.0,0.0,0.0,1.0,0.5,0.0,9,2024,1.0
40.815_-73.949,MANHATTAN,2022-08,0,1,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,8,2022,1.0
40.815_-73.9601,MANHATTAN,2025-02,0,1,2025-02-01,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2,2025,2.0
40.815_-73.9601,MANHATTAN,2025-06,0,2,2025-06-01,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,6,2025,1.0
40.815_-73.9601,MANHATTAN,2025-08,0,1,2025-08-01,2.0,0.0,1.0,0.0,1.5,0.7142857142857143,0.0,8,2025,2.0
40.815_-73.9601,MANHATTAN,2025-10,0,2,2025-10-01,1.0,0.0,2.0,0.0,1.3333333333333333,0.8571428571428571,0.0,10,2025,2.0
40.815_-73.9601,MANHATTAN,2026-01,0,2,2026-01-01,2.0,0.0,1.0,0.0,1.6666666666666667,1.0,0.0,1,2026,1.0
40.815_-73.9601,MANHATTAN,2026-02,0,1,2026-02-01,2.0,0.0,2.0,0.0,1.6666666666666667,1.25,0.0,2,2026,1.0
40.8161_-73.8589,BRONX,2024-04,0,1,2024-04-01,0.0,0.0,0.0,0.0,1.0,1.25,0.0,4,2024,1.0
40.8161_-73.8589,BRONX,2024-06,0,1,2024-06-01,1.0,0.0,0.0,0.0,1.0,1.375,0.0,6,2024,1.0
40.8161_-73.8589,BRONX,2024-08,0,1,2024-08-01,1.0,0.0,1.0,0.0,1.0,1.3333333333333333,0.0,8,2024,2.0
40.8161_-73.8841,BRONX,2025-03,1,0,2025-03-01,0.0,0.0,0.0,0.0,1.0,1.375,0.0,3,2025,0.0
